sample_id,pae_mean,pae_max,pae_std,pae_median,pae_p10,pae_p90,pae_frac_lt_5,pae_frac_gt_15,pae_asymmetry
vdjdb_full_16346,2.46832,10.2,1.2990782,2.3,1.1,3.9599977,0.9456,0.0,0.7792001
vdjdb_full_16349,4.054612,14.4,2.1287568,3.8,1.5400002,6.8,0.7575510204081632,0.0,1.4303674
vdjdb_full_16350,3.1187778,10.7,1.5650249,2.9,1.2,4.9,0.9033333333333333,0.0,1.0891111
vdjdb_full_16351,3.5293849,13.2,2.1081982,3.0,1.3,6.4199953,0.8099173553719008,0.0,1.6358126
vdjdb_full_16355,3.2675,11.5,1.9673507,2.8,1.3,6.0,0.845,0.0,1.4032501
vdjdb_full_16356,2.157118,4.7,0.7807702,2.2,1.0,3.2,1.0,0.0,0.41284722
vdjdb_full_16357,6.5168576,19.2,3.6787558,6.8,1.7,11.1,0.39438085327783556,0.015608740894901144,1.9090531
vdjdb_full_16359,2.7585602,23.4,2.5299947,2.2,1.1,4.2,0.927437641723356,0.011904761904761904,1.4039683
vdjdb_full_16360,5.1337776,14.4,2.7195818,5.1,1.5,8.7,0.4722222222222222,0.0,1.7253333
vdjdb_full_16361,6.1265163,16.1,3.2847066,6.2,1.7,10.3,0.3912009512485137,0.005945303210463734,1.7969084
vdjdb_full_16362,3.4593363,12.3,1.8947188,3.2,1.2,5.8,0.8364197530864198,0.0,1.270216
vdjdb_full_16363,5.633222,15.0,3.0433419,5.6,1.5,9.609998,0.43,0.0,1.602889
vdjdb_full_16370,4.162889,12.1,2.0599892,4.0,1.4,6.8,0.6611111111111111,0.0,1.2893333
vdjdb_full_16371,2.909375,12.1,1.6054555,2.6,1.2900009,4.6,0.9225,0.0,0.99074996
vdjdb_full_16373,4.655097,18.0,3.064356,3.6,1.2,8.4,0.5509641873278237,0.0036730945821854912,1.3035812
vdjdb_full_16374,3.8736687,11.0,1.8523499,4.0,1.4,6.2,0.7411242603550295,0.0,1.0822484
vdjdb_full_16376,4.270217,15.3,2.4162393,4.0,1.5,7.5,0.6916502301117686,0.0006574621959237344,1.7940828
vdjdb_full_16380,2.8791666,10.2,1.5314809,2.7,1.1,4.8,0.9027777777777778,0.0,0.94305557
vdjdb_full_16381,4.9309416,16.4,2.7184367,4.9,1.5,8.3,0.5077160493827161,0.0030864197530864196,1.3899691
vdjdb_full_16382,2.2255208,11.5,1.7492135,1.7,0.95,3.85,0.9253472222222222,0.0,1.0065973
vdjdb_full_16384,4.7486115,19.9,3.59585,3.6,1.4,10.0,0.6998456790123457,0.027777777777777776,2.4598765
vdjdb_full_16385,3.9365919,16.2,2.2993948,3.6,1.4,6.6499996,0.7569204152249135,0.0008650519031141869,1.4396193
vdjdb_full_16387,5.0109997,14.8,2.566273,4.9,1.6,8.409997,0.5122222222222222,0.0,1.570889
vdjdb_full_16394,2.3022501,6.2,0.8915127,2.2,1.2,3.5,0.991875,0.0,0.50375
vdjdb_full_16395,2.6314404,8.3,1.0879575,2.5,1.2,4.1,0.9660664819944599,0.0,0.6382271
vdjdb_full_16396,3.0950203,14.6,1.6411444,2.8,1.3,4.9,0.9036734693877551,0.0,1.178449
vdjdb_full_16397,1.5816251,6.3,0.68437004,1.4,0.9,2.4,0.996875,0.0,0.432
vdjdb_full_16398,3.7071006,15.6,2.2834141,3.4,1.3,6.4,0.8047337278106509,0.0019723865877712033,1.3939513
vdjdb_full_16399,4.0345626,17.4,2.5962658,3.4,1.5,7.1,0.7727543129089828,0.004759071980963712,1.7512196
vdjdb_full_16400,1.8282052,5.1,0.6809515,1.7,1.0,2.7,0.9993425378040762,0.0,0.35016435
vdjdb_full_16401,2.1504374,5.6,0.79896015,2.1,1.2,3.2,0.996875,0.0,0.443125
vdjdb_full_16402,3.278875,18.6,2.6149147,2.6,1.3,5.5,0.88,0.00875,1.72975
vdjdb_full_16403,2.9033124,10.0,1.5240309,2.5,1.3,5.0,0.8975,0.0,1.2066251
vdjdb_full_16404,2.1249852,5.7,0.7989027,2.0,1.2,3.2,0.9946460440214159,0.0,0.40368825
vdjdb_full_16405,2.63575,9.5,1.374194,2.3,1.2,4.5,0.920625,0.0,0.74025
vdjdb_full_16406,1.6808534,4.0,0.5829414,1.6,0.9,2.4,1.0,0.0,0.32029134
vdjdb_full_16407,2.0208333,5.3,0.7994392,1.9,1.1,3.1,0.9984567901234568,0.0,0.5049383
vdjdb_full_16408,2.888662,17.0,2.1164126,2.3,1.2,5.1,0.8934240362811792,0.002834467120181406,1.4256237
vdjdb_full_16409,3.8496485,18.0,2.784039,3.1,1.2,7.7,0.7620335316387237,0.0037858301784748512,1.6395891
vdjdb_full_16410,2.471992,6.2,0.9628288,2.4,1.3,3.7,0.9848783694937541,0.0,0.62393165
vdjdb_full_16412,2.9030302,13.4,1.8498207,2.5,1.2,5.1,0.8980716253443526,0.0,1.2393022
vdjdb_full_16417,6.8518167,21.1,3.8850532,7.0,1.9,11.7,0.3304498269896194,0.039792387543252594,2.5967126
vdjdb_full_16419,3.2260625,13.7,1.810066,2.9,1.3,5.2,0.8825,0.0,1.1813751
vdjdb_full_16423,9.897888,22.9,5.6895175,10.85,1.9,17.0,0.27444444444444444,0.21222222222222223,2.5691109
vdjdb_full_16434,5.1711416,17.3,3.0391479,4.8500004,1.5,8.8,0.5185185185185185,0.010030864197530864,2.21821
vdjdb_full_16445,7.647656,17.5,5.218289,9.0,1.0,14.2,0.421875,0.0625,1.890625
vdjdb_full_16456,8.416016,23.7,5.417328,7.75,1.6,15.1,0.3525390625,0.1015625,2.520703
vdjdb_full_16459,7.674215,20.8,4.535033,8.3,1.7,13.319995,0.3608473338203068,0.04967129291453616,2.239591
vdjdb_full_16469,1.541436,3.3,0.48273408,1.5,0.9,2.2,1.0,0.0,0.18910035
vdjdb_full_16470,4.4660897,17.1,3.218729,3.45,1.3,9.55,0.6937716262975778,0.006920415224913495,2.6079583
vdjdb_full_16474,1.6125432,3.6,0.50694835,1.6,1.0,2.3,1.0,0.0,0.20605534
vdjdb_full_16475,3.6950052,14.3,2.2875621,3.3,1.3,6.6,0.8272632674297606,0.0,1.7021853
vdjdb_full_16478,2.593132,7.2,1.1367545,2.5,1.2,4.0,0.9573361082206036,0.0,0.7496358
vdjdb_full_16479,7.5661135,18.3,4.9226394,6.2,1.4,13.8,0.4365234375,0.03125,1.4517578
vdjdb_full_16481,1.6871971,3.6,0.5408811,1.7,1.0,2.4,1.0,0.0,0.25190312
vdjdb_full_16487,6.800087,19.1,4.0013094,7.3,1.4,11.9,0.39100346020761245,0.015570934256055362,1.819896
vdjdb_full_16489,2.639755,7.8,1.0985459,2.6,1.2,4.0,0.9673469387755103,0.0,0.7345306
vdjdb_full_16491,3.9678712,17.0,2.8325696,3.0,1.3,8.2,0.73046875,0.0029296875,2.3099608
vdjdb_full_16493,2.2203953,5.3,0.819355,2.1,1.1,3.3,0.9979188345473465,0.0,0.50031215
vdjdb_full_16494,4.6049385,9.7,2.8004694,5.3500004,1.0,8.0,0.49074074074074076,0.0,0.86913574
vdjdb_full_16495,6.8067946,22.0,4.7050343,6.1,1.3,13.219995,0.44536271808999084,0.03305785123966942,2.4191
vdjdb_full_16496,2.8535511,7.3,1.2277763,2.8,1.2,4.4,0.9453061224489796,0.0,0.6027755
vdjdb_full_16497,6.713379,19.8,3.7993352,7.1,1.5300003,11.2,0.341796875,0.025390625,2.2216797
vdjdb_full_16498,5.6199846,20.3,3.9407153,4.5,1.6,11.4,0.5516975308641975,0.038580246913580245,2.7621913
vdjdb_full_16500,2.3265555,5.3,0.8713561,2.3,1.1,3.5,0.9955555555555555,0.0,0.47711107
vdjdb_full_16501,1.701653,3.6,0.5456372,1.7,1.0,2.4,1.0,0.0,0.2624426
vdjdb_full_16503,5.0419354,15.6,2.9581892,5.0,1.3,8.8,0.49323621227887615,0.003121748178980229,1.8790843
vdjdb_full_16504,2.147383,7.3,0.97719413,2.0,1.1,3.3,0.977961432506887,0.0,0.57612485
vdjdb_full_16505,6.6880627,16.5,4.9391694,4.6,1.3,13.55,0.5207612456747405,0.020761245674740483,1.450173
vdjdb_full_16507,7.987598,20.8,4.8666325,8.7,1.5,14.2,0.3486328125,0.0634765625,2.4271483
vdjdb_full_16508,2.1183388,7.5,1.0063343,1.9,1.0,3.3,0.9731833910034602,0.0,0.61211073
vdjdb_full_16509,4.409734,17.7,3.1200404,3.4,1.4,9.2,0.6749311294765841,0.0073461891643709825,2.521212
vdjdb_full_16510,1.8121632,5.1,0.67847896,1.7,1.0,2.7,0.9975510204081632,0.0,0.34759182
vdjdb_full_16514,3.3509998,10.1,1.5789058,3.2,1.3,5.2,0.8722222222222222,0.0,1.0557779
vdjdb_full_16519,4.398342,13.4,2.5125725,4.1,1.2,7.6,0.5625,0.0,1.1206633
vdjdb_full_16520,6.9648285,18.9,3.9915533,7.4,1.5,12.3,0.331945889698231,0.03329864724245578,2.7088447
vdjdb_full_16538,4.057333,11.1,2.437663,3.3,1.1,7.3,0.5811111111111111,0.0,0.6755555
vdjdb_full_16540,4.003214,12.7,2.2771268,3.5,1.5,7.0,0.7502295684113865,0.0,1.5601469
vdjdb_full_16555,5.4624567,17.5,2.9472044,5.3,1.7,9.25,0.4437716262975779,0.00865051903114187,1.9460208
vdjdb_full_16556,3.51951,12.7,1.8889202,3.2,1.4,5.8,0.8359183673469388,0.0,1.424653
vdjdb_full_16595,5.2298613,14.5,2.9010181,4.9,1.5,9.4,0.5069444444444444,0.0,1.6094136
vdjdb_full_16597,5.800104,16.6,3.2315834,6.0,1.6,10.0,0.42767950052029136,0.004162330905306972,1.9261186
vdjdb_full_16605,6.3797846,20.2,3.440665,6.2,1.9,10.8,0.353515625,0.0166015625,2.2607422
vdjdb_full_16621,2.4488704,8.8,1.280672,2.2,1.1,4.1,0.9453032104637337,0.0,0.7269917
vdjdb_full_16623,6.385952,23.7,4.858658,5.8,1.2,13.0,0.4183142559833507,0.06451612903225806,2.630385
vdjdb_full_16625,4.716709,19.1,3.2838643,3.9,1.4,9.7,0.6658163265306123,0.015306122448979591,2.3181121
vdjdb_full_16628,5.797265,20.4,3.592568,5.3,1.6,10.6,0.4518430439952438,0.026159334126040427,2.5923903
vdjdb_full_16631,2.9318419,10.8,1.4820416,2.7,1.2,4.8,0.9105098855359001,0.0,1.0016649
vdjdb_full_16648,3.7090719,14.8,2.261231,3.3,1.3,6.4,0.788781163434903,0.0,1.7973685
vdjdb_full_16650,5.058694,13.4,3.330273,3.7,1.3,9.9,0.5893877551020408,0.0,0.9173878
vdjdb_full_16651,5.9351354,17.1,3.3897645,5.9,1.6,10.219995,0.43243243243243246,0.008035062089116142,1.9973702
vdjdb_full_16653,4.44304,16.0,2.9457853,3.9,1.1,8.419995,0.6464,0.0032,2.0048
vdjdb_full_16656,5.204,14.5,2.86338,4.8,1.7,9.4,0.528,0.0,2.2224
vdjdb_full_16659,2.61024,6.0,1.1332463,2.7,1.0,4.1,0.968,0.0,0.448
vdjdb_full_16664,6.0385633,22.6,4.350693,5.3,1.3799999,12.019999,0.45935727788279773,0.052930056710775046,2.9595463
vdjdb_full_16672,3.2191405,9.7,1.4776673,3.1,1.4,5.169995,0.8857421875,0.0,1.153125
vdjdb_full_16674,5.2222223,20.1,3.1523924,4.8,1.6,9.2,0.5262345679012346,0.014660493827160493,2.2194443
vdjdb_full_16677,4.241699,13.6,2.3525314,4.0,1.4,7.4,0.6640625,0.0,1.5001954
vdjdb_full_16679,2.9789536,8.3,1.2458051,2.9,1.3,4.5,0.929845422116528,0.0,0.68846613
vdjdb_full_16680,5.0578513,16.3,2.8279035,4.8,1.6800003,8.8,0.5261707988980716,0.0018365472910927456,2.0462809
vdjdb_full_16688,4.323229,13.2,2.4290938,4.0,1.3,7.7,0.5960555149744339,0.0,1.0596056
vdjdb_full_16690,1.8211428,5.1,0.6703775,1.7,1.0,2.7,0.9991836734693877,0.0,0.43869385
vdjdb_full_16693,4.2647243,13.3,2.2463646,4.0,1.5,7.3,0.696149843912591,0.0,1.7723204
vdjdb_full_16694,3.0629883,11.6,1.7716538,2.8,1.2,5.1,0.8837890625,0.0,1.1669922
vdjdb_full_16696,4.593287,15.0,2.6111896,4.3,1.3,8.0,0.5972222222222222,0.0,2.066821
vdjdb_full_16697,2.1957564,6.6,0.85984075,2.1,1.1,3.2,0.9922839506172839,0.0,0.533179
vdjdb_full_16698,4.852422,22.7,3.97448,3.5,1.4,10.5,0.6565743944636678,0.037197231833910036,2.7442906
vdjdb_full_16699,2.5186408,5.4,0.9209687,2.5,1.2,3.7,0.992653810835629,0.0,0.51092744
vdjdb_full_16700,4.4812694,17.4,2.7787402,4.1,1.4,7.6,0.6066597294484911,0.007284079084287201,1.6372529
vdjdb_full_16702,6.8649693,20.2,3.9706473,6.9,1.75,12.2,0.36342592592592593,0.033179012345679014,1.7981483
vdjdb_full_16704,2.5914536,8.4,1.1925842,2.4,1.2,4.1,0.9598246895544192,0.0,0.85420007
vdjdb_full_16705,7.471809,20.0,5.6031184,5.5,1.2,15.5,0.4839302112029385,0.1285583103764922,1.9739211
vdjdb_full_16706,3.3743608,16.1,2.0444636,3.0,1.2,5.7,0.8495252008765523,0.002191380569758948,1.4908693
vdjdb_full_16707,3.194901,13.7,2.0366173,2.9,1.1,5.4,0.8740894901144641,0.0,1.4595213
vdjdb_full_16709,7.9136434,19.3,5.4539475,6.4,1.4,15.4,0.4466759002770083,0.12119113573407202,2.6078947
vdjdb_full_16720,3.1717992,12.8,1.9320239,2.7,1.3,5.7,0.8737024221453287,0.0,1.3498269
vdjdb_full_16730,6.5553284,19.5,4.073522,7.1,1.3,11.6,0.36054421768707484,0.027210884353741496,2.5328798
vdjdb_full_16735,2.3043895,7.5,1.1531943,2.1,1.0,3.9,0.9547325102880658,0.0,0.82990396
vdjdb_full_16736,2.6920524,12.9,1.4647683,2.4,1.2,4.4,0.9266975308641975,0.0,0.94521606
vdjdb_full_16751,4.333517,20.8,3.9982994,2.6,1.1,10.819995,0.7024793388429752,0.03213957759412305,2.7595959
vdjdb_full_16754,7.375047,24.3,4.7334967,7.5,1.4,13.619998,0.30812854442344045,0.07939508506616257,3.0586011
vdjdb_full_16757,3.6953704,9.4,1.6048133,3.7,1.5,5.7,0.7955246913580247,0.0,0.8833334
vdjdb_full_16758,2.908741,10.5,1.5904917,2.6,1.2,4.9,0.9001040582726326,0.0,1.1490114
vdjdb_full_16765,3.803214,15.7,2.4232798,3.4,1.3,6.7,0.7768595041322314,0.0018365472910927456,1.5491277
vdjdb_full_16767,5.6404843,19.3,3.3348644,5.3,1.6,9.9,0.46453287197231835,0.00865051903114187,2.1276817
vdjdb_full_16768,3.2471836,11.0,1.7221991,3.1,1.2,5.5,0.8579591836734693,0.0,1.1484082
vdjdb_full_16769,6.243889,16.5,3.7516894,5.75,1.6,11.2,0.45666666666666667,0.006666666666666667,1.7642223
vdjdb_full_16773,1.8899862,4.8,0.7155119,1.8,1.0,2.8,1.0,0.0,0.3796982
vdjdb_full_16774,4.632213,16.6,2.821729,4.2,1.3,8.5,0.6274653031409788,0.005843681519357195,2.3276844
vdjdb_full_16778,3.815775,18.1,2.875245,3.2,1.2,7.2,0.803840877914952,0.010973936899862825,1.8691357
vdjdb_full_16780,3.4913683,15.0,2.0184865,3.0,1.3,6.3,0.8365472910927456,0.0,1.5337006
vdjdb_full_16781,2.9533818,9.6,1.4396971,2.8,1.2,4.8,0.9094693028095734,0.0,1.0697191
vdjdb_full_16784,4.907778,16.4,3.2646465,3.65,1.3,9.0,0.5711111111111111,0.0022222222222222222,1.2928889
vdjdb_full_16786,4.0276666,11.9,2.1090705,3.8,1.3,6.9,0.6966666666666667,0.0,1.4282221
vdjdb_full_16789,5.2412796,16.5,3.309389,4.7,1.5,10.3,0.5264,0.0144,2.44672
vdjdb_full_16793,6.4828305,20.2,4.1373386,5.8,1.4,12.4,0.445369406867846,0.021852237252861603,2.1094692
vdjdb_full_16795,3.2479184,14.2,1.6467996,3.0,1.3,5.2599974,0.8759183673469387,0.0,1.144
vdjdb_full_16798,5.5194335,17.2,2.8637216,5.4,1.9,9.0,0.4501953125,0.0048828125,1.9736328
vdjdb_full_16805,5.408533,19.2,3.6351004,4.5,1.5,10.6,0.5608740894901144,0.026014568158168574,2.554839
vdjdb_full_16853,3.3038714,12.8,1.9472011,2.9,1.3,5.8,0.8648648648648649,0.0,1.4024836
vdjdb_full_16856,4.7756057,17.9,3.1803696,4.2,1.5,8.85,0.6349480968858131,0.01730103806228374,2.0256054
vdjdb_full_16857,2.8424382,13.0,1.5224366,2.5,1.2,4.6499996,0.9151234567901234,0.0,1.1003087
vdjdb_full_16862,2.35437,22.3,2.1273532,2.0,1.2,3.3,0.9733333333333334,0.012839506172839505,0.869926
vdjdb_full_16869,1.9816657,7.9,0.9076528,1.8,1.1,3.0,0.9821525148729042,0.0,0.6365603
vdjdb_full_16870,3.245299,20.0,3.0392985,2.2,1.1,7.0,0.8619329388560157,0.013806706114398421,1.9120315
vdjdb_full_16872,4.457791,12.6,2.251453,4.4,1.6,7.4,0.5930309007232084,0.0,1.4470743
vdjdb_full_16875,5.0281634,16.2,2.6726873,4.8,1.7,8.5,0.5393518518518519,0.0023148148148148147,1.8118829
vdjdb_full_16877,3.9614258,12.5,1.9275264,3.9,1.5,6.2,0.7451171875,0.0,1.2591796
vdjdb_full_16878,2.629494,9.9,1.3161517,2.4,1.3,4.3,0.9364669421487604,0.0,0.96064055
vdjdb_full_16883,2.7955627,9.2,1.2378505,2.6,1.4,4.4099975,0.935,0.0,0.932625
vdjdb_full_16885,2.9596786,8.2,1.3262628,2.9,1.3,4.7,0.91672753834916,0.0,0.73484296
vdjdb_full_16886,4.471335,27.5,3.51264,3.6,1.7,7.9,0.727810650887574,0.01972386587771203,2.111637
vdjdb_full_16887,3.6053061,10.0,2.1471226,2.8,1.2,6.6,0.673469387755102,0.0,0.5787755
vdjdb_full_16888,2.5435,9.1,1.2332611,2.4,1.2,3.9,0.94625,0.0,0.8172501
vdjdb_full_16901,2.9413085,9.9,1.5101036,2.7,1.3,4.8,0.91015625,0.0,1.018164
vdjdb_full_16904,6.464516,19.8,3.6861272,6.4,1.6,10.9,0.37148803329864727,0.018730489073881373,2.3804371
vdjdb_full_16905,5.3710747,24.8,3.5185745,5.5,1.5,8.419994,0.44811753902662993,0.021120293847566574,1.6986225
vdjdb_full_16907,3.1124444,11.8,1.6795042,2.9,1.3,5.1,0.8911111111111111,0.0,1.0782223
vdjdb_full_16912,2.853418,16.2,2.3150089,2.2,1.1,4.8,0.904296875,0.0029296875,1.323633
vdjdb_full_16913,2.4074383,12.2,1.450857,2.1,1.1800003,3.9,0.9366391184573003,0.0,0.91588616
vdjdb_full_16914,7.0653486,18.6,3.9788039,7.4,1.7,12.2,0.3381893860561915,0.03433922996878252,2.4990635
vdjdb_full_16916,2.436742,5.9,0.9141864,2.4,1.2,3.6,0.9916765755053508,0.0,0.4844233
vdjdb_full_16919,7.1927776,16.7,3.9104223,7.8,1.7,12.0,0.34555555555555556,0.012222222222222223,2.2531111
vdjdb_full_16920,4.9159436,12.3,2.5138063,4.9,1.5,8.0,0.5025510204081632,0.0,1.4859694
vdjdb_full_16922,3.7600415,10.2,1.7294251,3.8,1.4,5.9,0.7565036420395421,0.0,1.0693028
vdjdb_full_16923,3.0262628,13.9,1.7799383,2.7,1.3,4.8,0.9044995408631772,0.0,1.1449037
vdjdb_full_16927,4.8819337,13.8,2.3335392,5.1,1.6,7.5,0.4755859375,0.0,1.2232423
vdjdb_full_16931,5.7166495,20.6,4.1128354,4.6,1.5,12.2,0.5411030176899063,0.05202913631633715,3.0066597
vdjdb_full_16932,4.307804,14.5,2.3329098,4.1,1.4,7.2,0.6722164412070759,0.0,1.5334027
vdjdb_full_16933,5.0157127,13.1,2.4147685,5.0,1.7,8.2,0.4869927159209157,0.0,1.4366286
vdjdb_full_16934,3.6048446,10.0,1.6689183,3.6,1.4,5.7,0.8140138408304498,0.0,0.9557094
vdjdb_full_16938,3.3354936,10.8,1.6054611,3.3,1.3,5.3,0.8695987654320988,0.0,1.0141975
vdjdb_full_16941,6.4264746,17.4,3.4584897,7.0,1.7,10.4,0.3840877914951989,0.00823045267489712,1.3742113
vdjdb_full_16942,4.607653,16.1,3.0416484,3.8,1.5,9.3,0.6709183673469388,0.00510204081632653,2.1994898
vdjdb_full_16943,2.7655556,12.2,1.6141294,2.4,1.2,4.8,0.9066666666666666,0.0,1.0688889
vdjdb_full_16944,3.3003857,14.7,1.9895153,2.9,1.3499999,5.6,0.875,0.0,1.316821
vdjdb_full_16945,6.170799,17.9,3.4667501,6.2,1.5,10.4,0.4325068870523416,0.006427915518824609,1.9118457
vdjdb_full_16949,4.0537777,10.0,1.8134183,4.0,1.6,6.3,0.6977777777777778,0.0,1.1626667
vdjdb_full_16951,7.4618163,20.8,5.2555103,5.5,1.4,14.5,0.4736328125,0.072265625,2.077539
vdjdb_full_16952,4.0481176,10.5,1.9314227,4.0,1.4,6.6,0.657483930211203,0.0,1.0501378
vdjdb_full_16955,2.5984433,12.0,1.6079541,2.2,1.1,4.1,0.9333910034602076,0.0,0.98581314
vdjdb_full_16958,2.7762167,10.6,1.2651702,2.7,1.3,4.2,0.9504132231404959,0.0,0.93168044
vdjdb_full_16960,3.0636148,10.4,1.4038959,3.0,1.3,4.8,0.9215219976218787,0.0,0.94910824
vdjdb_full_16961,4.196786,13.8,2.3718812,4.0,1.3,7.2,0.6179981634527089,0.0,1.2780533
vdjdb_full_16964,4.749745,15.1,2.4019392,4.6,1.7,7.8,0.5841836734693877,0.0012755102040816326,1.8035715
vdjdb_full_16967,4.454321,15.5,2.5984974,4.3,1.3,7.5,0.6180555555555556,0.0007716049382716049,1.7194444
vdjdb_full_16970,6.4350777,20.5,4.574152,4.8,1.3,12.8,0.5068870523415978,0.027548209366391185,1.7087235
vdjdb_full_16972,4.9374657,24.0,3.648612,4.2,1.5,9.3,0.6418732782369146,0.03213957759412305,2.5089073
vdjdb_full_16973,5.9910903,21.9,4.0575657,5.3,1.4,11.1,0.4809688581314879,0.025951557093425604,2.1935987
vdjdb_full_16974,3.9417968,19.0,2.5690222,3.4,1.5,6.969995,0.796875,0.0068359375,1.8191407
vdjdb_full_16976,2.872268,9.9,1.3647614,2.7,1.3,4.519995,0.9228650137741047,0.0,0.9764922
vdjdb_full_16978,3.7859504,10.9,2.1862361,3.2,1.2800003,6.9,0.6740128558310376,0.0,0.7814508
vdjdb_full_16987,3.1391003,8.7,1.4110209,3.1,1.3,5.0,0.8970588235294118,0.0,0.79930794
vdjdb_full_16988,3.5289793,9.7,1.7979946,3.4,1.3,5.9,0.7768166089965398,0.0,0.93442905
vdjdb_full_16993,4.6969995,13.4,2.2935324,4.6,1.6,7.6,0.5744444444444444,0.0,1.354
vdjdb_full_17024,2.3314042,6.5,1.0028863,2.2,1.1500001,3.6,0.9768518518518519,0.0,0.73070985
vdjdb_full_17026,2.0126543,5.5,0.77575755,1.9,1.1,3.0,0.9969135802469136,0.0,0.45956787
vdjdb_full_17027,2.3798475,25.9,2.836425,1.8,1.0,3.5,0.9480609418282548,0.018005540166204988,1.1921053
vdjdb_full_17029,2.3581197,25.3,2.7859943,1.6,1.0,3.9,0.9303090072320842,0.015779092702169626,1.3195267
vdjdb_full_17030,5.178305,14.7,2.9164836,5.0,1.3,8.9,0.49233016800584367,0.0,1.8111029
vdjdb_full_17032,1.931956,6.2,0.7946839,1.8,1.0,2.9,0.9935720844811754,0.0,0.4607897
vdjdb_full_17033,1.7338642,5.6,0.7205694,1.6,1.0,2.6,0.997229916897507,0.0,0.3649584
vdjdb_full_17034,3.0006921,10.4,1.4534112,2.85,1.2,4.7,0.9204152249134948,0.0,0.9823529
vdjdb_full_17035,1.9567128,5.9,0.79058975,1.8,1.05,2.9,0.9938271604938271,0.0,0.44120368
vdjdb_full_17037,2.199723,6.4,0.9052784,2.1,1.1,3.4,0.989612188365651,0.0,0.5468144
vdjdb_full_17041,3.797173,13.5,2.1766434,3.3,1.4,6.8,0.7758053911900066,0.0,1.6845498
vdjdb_full_17043,2.0493062,7.7,0.93887,1.9,1.1,3.3,0.9868517165814463,0.0,0.5815924
vdjdb_full_17044,1.9062359,4.9,0.7450028,1.8,1.0,2.9,1.0,0.0,0.3877551
vdjdb_full_17045,2.2155266,10.3,1.3361323,1.9,1.1,3.6,0.9464604402141582,0.0,0.8826889
vdjdb_full_17046,4.9353795,15.3,2.757409,4.6,1.5,8.5,0.562955254942768,0.002081165452653486,2.0434964
vdjdb_full_17050,5.4174385,21.1,3.9667354,4.2,1.6,11.25,0.5740740740740741,0.041666666666666664,2.8959875
vdjdb_full_17051,1.728047,5.1,0.6542605,1.6,1.0,2.5,0.9993074792243767,0.0,0.36606646
vdjdb_full_17052,2.2466068,8.8,1.0602793,2.0,1.1,3.5,0.9771468144044322,0.0,0.7283934
vdjdb_full_17053,2.7331362,11.0,1.4445322,2.5,1.2,4.3,0.9335963182117029,0.0,0.97922415
vdjdb_full_17054,2.068225,6.2,0.845323,1.9,1.1,3.1,0.9912344777209642,0.0,0.48882392
vdjdb_full_17055,2.822352,13.1,1.5780951,2.5,1.2,4.7,0.9159970781592404,0.0,1.2105186
vdjdb_full_17114,5.7493114,17.9,3.2301896,5.5,1.6,10.1,0.42240587695133147,0.010101010101010102,2.0290174
vdjdb_full_17116,2.5933592,9.0,1.1843276,2.5,1.1,3.9,0.96484375,0.0,0.75078124
vdjdb_full_17119,2.954707,11.7,1.6986494,2.7,1.1,5.0,0.8973765432098766,0.0,0.91682094
vdjdb_full_17120,2.7518826,10.8,1.5356369,2.4,1.2,4.619995,0.9164370982552801,0.0,1.0931128
vdjdb_full_17124,3.2268136,10.0,1.6806239,2.9,1.2,5.4199953,0.8631772268135904,0.0,1.1511478
vdjdb_full_17125,3.2288244,8.7,1.5825044,3.3,1.1,5.3,0.8574401664932362,0.0,0.9192507
vdjdb_full_17127,3.8750296,13.5,2.2389948,3.5,1.3,6.7,0.7491082045184304,0.0,1.6948869
vdjdb_full_17128,4.3097754,13.0,2.2991724,3.9,1.6,7.5,0.6946366782006921,0.0,1.6807958
vdjdb_full_17129,5.218667,13.9,3.059714,5.25,1.2900001,9.209997,0.48333333333333334,0.0,1.7191111
vdjdb_full_17131,5.181315,17.6,2.8715699,4.75,1.6,9.2,0.5337370242214533,0.0025951557093425604,2.3743944
vdjdb_full_17132,5.487889,14.6,3.0061672,5.6,1.3,9.4,0.4388888888888889,0.0,2.0002222
vdjdb_full_17133,3.4983354,8.7,1.6488665,3.5,1.2,5.6,0.8252080856123662,0.0,0.96290135
vdjdb_full_17134,5.1428747,16.8,2.9410903,4.9,1.6,8.9,0.50875,0.00375,2.0870001
vdjdb_full_17136,4.2707067,13.3,2.1692388,4.1,1.4,7.0,0.6290174471992653,0.0,1.4067953
vdjdb_full_17137,4.7944903,13.4,2.6853251,4.7,1.4,8.4,0.519742883379247,0.0,1.3116621
vdjdb_full_17160,2.8945217,12.6,1.6450522,2.5,1.2,4.8500004,0.904320987654321,0.0,1.2091049
vdjdb_full_17161,2.2687716,8.9,1.2265174,2.0,1.1,3.9,0.9506920415224913,0.0,0.82577854
vdjdb_full_17162,3.9214509,18.7,2.8360422,3.2,1.2,7.75,0.7623456790123457,0.007716049382716049,2.0814815
vdjdb_full_17168,2.2945502,7.3,1.0441864,2.1,1.1,3.6,0.9714532871972318,0.0,0.5804498
vdjdb_full_17172,2.6388571,26.5,3.1728146,1.8,1.0,4.3,0.913469387755102,0.022040816326530613,1.4592654
vdjdb_full_17173,6.0685077,22.0,3.876801,5.9,1.5,10.9,0.4378698224852071,0.027613412228796843,2.4191978
